frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
303,5.59,5.53,2.42,2.42,7.38,1.33,14.66,-0.07,0.049,0.11
304,5.58,5.52,2.42,2.41,7.37,1.33,14.66,-0.07,0.049,0.11
305,5.58,5.52,2.42,2.41,7.37,1.32,14.66,-0.07,0.049,0.11
306,5.57,5.52,2.42,2.41,7.37,1.32,14.66,-0.07,0.05,0.11
307,5.57,5.52,2.42,2.41,7.37,1.32,14.66,-0.07,0.05,0.11
308,5.57,5.52,2.42,2.41,7.37,1.32,14.66,-0.07,0.05,0.11
309,5.58,5.52,2.42,2.41,7.38,1.32,14.67,-0.07,0.049,0.11
310,5.58,5.52,2.43,2.42,7.38,1.33,14.69,-0.07,0.049,0.11
311,5.58,5.53,2.42,2.41,7.38,1.32,14.69,-0.07,0.05,0.11
312,5.58,5.52,2.42,2.41,7.37,1.33,14.66,-0.07,0.05,0.11
313,5.59,5.53,2.41,2.41,7.38,1.33,14.65,-0.07,0.049,0.11
314,5.58,5.52,2.43,2.42,7.39,1.33,14.71,-0.07,0.05,0.11
315,5.59,5.53,2.41,2.4,7.37,1.32,14.67,-0.07,0.049,0.11
